tweet_id, tweet_time, tweet_text, tweet_User_name, tweet_User_id, User_id_created_at, User_followers, User_friends, tweet_language, Retweet_count, favorite_count, hashtags
854399603407454209,Tue Apr 18 18:21:54 +0000 2017,RT @RoevanScoob: #Demonetisation: How impact on rabi cropping in Rajasthan was mitigated. A bold move by @narendramodi https://t.co/aXihhGz…,aniljharbade2,140742095,Thu May 06 08:13:47 +0000 2010,781,1942,en,11,0,['Demonetisation']
854398002240212992,Tue Apr 18 18:15:32 +0000 2017,RT @VasuKaza: No more money in his pocket after #DeMonetisation ..Did not pay for the somosa's too . No doubt a modern day Lalu... new fodd…,NoListNoDonatio,802387041887653888,Sat Nov 26 05:42:33 +0000 2016,377,94,en,1,0,['DeMonetisation']
854397845843177482,Tue Apr 18 18:14:55 +0000 2017,RT @RoevanScoob: #Demonetisation: How impact on rabi cropping in Rajasthan was mitigated. A bold move by @narendramodi https://t.co/aXihhGz…,devyanidilli,2248655422,Sat Dec 28 19:25:51 +0000 2013,20104,873,en,11,0,['Demonetisation']
854397284347457537,Tue Apr 18 18:12:41 +0000 2017,"Articles on #DeMonetisation frm Global #economist.#Modi,#BJP,#IndianEconomy,#IncredibleIndia. https://t.co/ZS9AGmDVpI",Shyam17,23051490,Fri Mar 06 10:37:38 +0000 2009,1875,43,en,0,0,"['DeMonetisation', 'economist', 'Modi', 'BJP', 'IndianEconomy', 'IncredibleIndia']"
854397276772380672,Tue Apr 18 18:12:39 +0000 2017,"#DeMonetisation, #surgicalstrikes  #VijayMallya arrest &amp; bail are eyewash tactics and perception building strategy of Modi Govt. @PMOIndia",UmeshisIndian,2287802252,Sun Jan 12 07:48:35 +0000 2014,28,65,en,0,1,"['DeMonetisation', 'surgicalstrikes', 'VijayMallya']"
854395886775844864,Tue Apr 18 18:07:07 +0000 2017,RT @cpimspeak: The disastrous #DeMonetisation continues to haunt the Economy! https://t.co/ZcJkgLvR1C,bharathithiru,706108860109447169,Sat Mar 05 13:27:25 +0000 2016,238,288,en,57,0,['DeMonetisation']
854395233118949376,Tue Apr 18 18:04:32 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",ScubaJoy,17535631,Fri Nov 21 12:54:39 +0000 2008,1795,644,en,89,0,['DeMonetisation']
854395116664098816,Tue Apr 18 18:04:04 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",forevermayank,129425475,Sun Apr 04 07:07:14 +0000 2010,210,653,en,89,0,['DeMonetisation']
854394752044720128,Tue Apr 18 18:02:37 +0000 2017,And that too from biggest troll msm newspaper who have just given mass pink slips blaming #DeMonetisation ..🙏 https://t.co/XQVBhW7DPN,HonestWordsOnly,137644518,Tue Apr 27 09:45:43 +0000 2010,576,350,en,1,0,['DeMonetisation']
854394074157199360,Tue Apr 18 17:59:55 +0000 2017,RT @htTweets: IMF trims India’s growth forecast to 7.2% for 2017 on #demonetisation impact https://t.co/t4EbFeeh5R https://t.co/pzvHgkfusX,shailesh505,46354552,Thu Jun 11 09:44:12 +0000 2009,1869,103,en,14,0,['demonetisation']
854393087531130882,Tue Apr 18 17:56:00 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",Im_Shubh007,980901216,Fri Nov 30 17:42:57 +0000 2012,2069,197,en,89,0,['DeMonetisation']
854392859851665409,Tue Apr 18 17:55:06 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",Nir_27,142257829,Mon May 10 11:44:19 +0000 2010,16409,1192,en,89,0,['DeMonetisation']
854391432097824769,Tue Apr 18 17:49:25 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",amitgunsoldier,3755903953,Fri Oct 02 05:52:41 +0000 2015,643,800,en,89,0,['DeMonetisation']
854390625378095105,Tue Apr 18 17:46:13 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",betajbadshah99,4189120457,Sat Nov 14 21:13:34 +0000 2015,1118,600,en,89,0,['DeMonetisation']
854390413880197120,Tue Apr 18 17:45:23 +0000 2017,RT @htTweets: IMF trims India’s growth forecast to 7.2% for 2017 on #demonetisation impact https://t.co/t4EbFeeh5R https://t.co/pzvHgkfusX,saadhyudu2011,3227411880,Tue May 26 19:20:39 +0000 2015,1564,3741,en,14,0,['demonetisation']
